image_name,angry,disgust,fear,happy,sad,surprise,neutral,sum,positive,negative,outcome
frame_E_1009.jpg,0.1,0.0,0.47,0.0,0.2,0.06,0.17,1.0,0.06,0.77,NG
frame_E_1012.jpg,0.06,0.0,0.28,0.03,0.41,0.08,0.14,1.0,0.11,0.75,NG
frame_E_1042.jpg,0.23,0.01,0.04,0.27,0.1,0.0,0.35,1.0,0.27,0.38,PS
frame_E_1055.jpg,0.13,0.0,0.07,0.05,0.09,0.22,0.43,0.99,0.27,0.29000000000000004,PS
frame_E_1057.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_1135.jpg,0.22,0.0,0.39,0.07,0.15,0.02,0.15,1.0,0.09000000000000001,0.76,NG
frame_E_1154.jpg,0.04,0.0,0.0,0.35,0.12,0.01,0.48,1.0,0.36,0.16,PS
frame_E_1163.jpg,0.66,0.0,0.04,0.08,0.2,0.0,0.02,1.0,0.08,0.9000000000000001,NG
frame_E_1204.jpg,0.09,0.01,0.19,0.03,0.3,0.01,0.36,0.9899999999999999,0.04,0.59,NG
frame_E_1205.jpg,0.03,0.0,0.04,0.04,0.07,0.0,0.81,0.9900000000000001,0.04,0.14,NT
frame_E_1247.jpg,0.02,0.0,0.39,0.0,0.11,0.05,0.42,0.99,0.05,0.52,NT
frame_E_1253.jpg,0.2,0.01,0.07,0.01,0.35,0.01,0.35,1.0,0.02,0.63,NG
frame_E_1291.jpg,0.05,0.0,0.01,0.0,0.02,0.01,0.91,1.0,0.01,0.08,NT
frame_E_1300.jpg,0.14,0.0,0.61,0.0,0.04,0.07,0.13,0.9900000000000001,0.07,0.79,NG
frame_E_1311.jpg,0.68,0.0,0.01,0.09,0.12,0.0,0.1,1.0,0.09,0.81,NG
frame_E_1323.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_1364.jpg,0.12,0.01,0.11,0.13,0.24,0.17,0.22,1.0,0.30000000000000004,0.48,PS
frame_E_1381.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_1395.jpg,0.04,0.0,0.01,0.14,0.08,0.0,0.73,1.0,0.14,0.13,NT
frame_E_1465.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_1468.jpg,0.43,0.0,0.12,0.08,0.08,0.08,0.21,0.9999999999999999,0.16,0.63,NG
frame_E_1481.jpg,0.02,0.0,0.07,0.0,0.05,0.0,0.86,1.0,0.0,0.14,NT
frame_E_1484.jpg,0.13,0.0,0.26,0.0,0.25,0.02,0.33,0.99,0.02,0.64,NG
frame_E_1490.jpg,0.16,0.02,0.05,0.01,0.7,0.01,0.05,1.0,0.02,0.9299999999999999,NG
frame_E_1503.jpg,0.54,0.1,0.03,0.2,0.06,0.02,0.04,0.9900000000000002,0.22,0.73,PS
frame_E_1505.jpg,0.03,0.0,0.02,0.01,0.03,0.0,0.91,1.0,0.01,0.08,NT
frame_E_1515.jpg,0.16,0.01,0.17,0.0,0.58,0.0,0.08,0.9999999999999999,0.0,0.9199999999999999,NG
frame_E_1544.jpg,0.07,0.0,0.07,0.74,0.02,0.0,0.1,1.0,0.74,0.16,PS
frame_E_1565.jpg,0.62,0.0,0.16,0.0,0.22,0.0,0.0,1.0,0.0,1.0,NG
frame_E_1571.jpg,0.26,0.0,0.37,0.0,0.09,0.03,0.24,0.99,0.03,0.72,NG
frame_E_1582.jpg,0.19,0.0,0.11,0.38,0.11,0.04,0.18,1.01,0.42,0.41,PS
frame_E_1586.jpg,0.03,0.0,0.11,0.1,0.08,0.13,0.55,1.0,0.23,0.22000000000000003,PS
frame_E_1596.jpg,0.07,0.0,0.58,0.0,0.13,0.07,0.16,1.0099999999999998,0.07,0.7799999999999999,NG
frame_E_1634.jpg,0.01,0.98,0.0,0.0,0.01,0.0,0.0,1.0,0.0,1.0,NG
frame_E_1638.jpg,0.11,0.0,0.02,0.02,0.21,0.02,0.61,0.99,0.04,0.33999999999999997,NT
frame_E_1643.jpg,0.29,0.0,0.04,0.04,0.62,0.0,0.0,0.99,0.04,0.95,NG
frame_E_1673.jpg,0.07,0.04,0.73,0.01,0.12,0.02,0.02,1.01,0.03,0.96,NG
frame_E_1695.jpg,0.13,0.0,0.2,0.11,0.2,0.09,0.27,1.0,0.2,0.53,NG
frame_E_1705.jpg,0.14,0.0,0.54,0.0,0.04,0.05,0.23,1.0000000000000002,0.05,0.7200000000000001,NG
frame_E_1732.jpg,0.23,0.0,0.03,0.01,0.48,0.0,0.24,0.99,0.01,0.74,NG
frame_E_1775.jpg,0.11,0.0,0.13,0.04,0.46,0.01,0.25,1.0,0.05,0.7,NG
frame_E_1784.jpg,0.11,0.0,0.05,0.11,0.58,0.0,0.15,1.0,0.11,0.74,NG
frame_E_1807.jpg,0.07,0.01,0.11,0.67,0.03,0.08,0.03,1.0,0.75,0.22,PS
frame_E_1825.jpg,0.2,0.0,0.04,0.0,0.14,0.01,0.63,1.02,0.01,0.38,NT
frame_E_1843.jpg,0.69,0.01,0.19,0.0,0.11,0.0,0.01,1.0099999999999998,0.0,0.9999999999999999,NG
frame_E_1844.jpg,0.72,0.0,0.05,0.02,0.04,0.08,0.09,1.0,0.1,0.81,NG
frame_E_1865.jpg,0.09,0.01,0.05,0.06,0.6,0.02,0.18,1.01,0.08,0.75,NG
frame_E_1875.jpg,0.25,0.0,0.13,0.0,0.36,0.0,0.24,0.98,0.0,0.74,NG
frame_E_1893.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_1899.jpg,0.02,0.0,0.03,0.0,0.09,0.05,0.81,1.0,0.05,0.14,NT
frame_E_1928.jpg,0.25,0.01,0.1,0.0,0.61,0.0,0.02,0.99,0.0,0.97,NG
frame_E_1934.jpg,0.22,0.0,0.08,0.02,0.05,0.24,0.4,1.01,0.26,0.35,PS
frame_E_1979.jpg,0.18,0.0,0.05,0.27,0.47,0.02,0.01,1.0,0.29000000000000004,0.7,PS
frame_E_1987.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2008.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2012.jpg,0.09,0.0,0.54,0.0,0.17,0.05,0.16,1.01,0.05,0.8,NG
frame_E_2024.jpg,0.02,0.01,0.0,0.05,0.82,0.0,0.1,0.9999999999999999,0.05,0.85,NG
frame_E_2037.jpg,0.04,0.0,0.87,0.0,0.02,0.06,0.01,1.0,0.06,0.93,NG
frame_E_2048.jpg,0.06,0.0,0.08,0.0,0.26,0.0,0.6,1.0,0.0,0.4,NT
frame_E_2049.jpg,0.17,0.61,0.06,0.0,0.15,0.0,0.0,0.9900000000000001,0.0,0.9900000000000001,NG
frame_E_2061.jpg,0.11,0.06,0.13,0.0,0.7,0.0,0.0,1.0,0.0,1.0,NG
frame_E_2081.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2109.jpg,0.17,0.0,0.06,0.0,0.14,0.04,0.59,1.0,0.04,0.37,NT
frame_E_2113.jpg,0.16,0.0,0.07,0.0,0.11,0.03,0.63,1.0,0.03,0.34,NT
frame_E_2182.jpg,0.02,0.0,0.02,0.19,0.09,0.64,0.05,1.01,0.8300000000000001,0.13,PS
frame_E_2183.jpg,0.03,0.0,0.08,0.0,0.14,0.01,0.75,1.01,0.01,0.25,NT
frame_E_2185.jpg,0.08,0.0,0.14,0.01,0.57,0.01,0.19,1.0,0.02,0.79,NG
frame_E_2218.jpg,0.12,0.01,0.33,0.0,0.52,0.0,0.01,0.99,0.0,0.98,NG
frame_E_2228.jpg,0.04,0.0,0.02,0.0,0.13,0.0,0.81,1.0,0.0,0.19,NT
frame_E_2231.jpg,0.28,0.0,0.4,0.0,0.16,0.01,0.15,1.0,0.01,0.8400000000000001,NG
frame_E_2236.jpg,0.5,0.0,0.04,0.15,0.09,0.0,0.21,0.99,0.15,0.63,NG
frame_E_2238.jpg,0.08,0.0,0.08,0.08,0.29,0.03,0.44,1.0,0.11,0.44999999999999996,NT
frame_E_2260.jpg,0.16,0.0,0.05,0.61,0.17,0.0,0.01,1.0,0.61,0.38,PS
frame_E_2269.jpg,0.09,0.0,0.09,0.44,0.09,0.02,0.27,1.0,0.46,0.27,PS
frame_E_2302.jpg,0.02,0.0,0.1,0.0,0.2,0.0,0.67,0.99,0.0,0.32,NT
frame_E_2308.jpg,0.17,0.0,0.03,0.0,0.21,0.0,0.59,1.0,0.0,0.41000000000000003,NT
frame_E_2309.jpg,0.37,0.0,0.13,0.0,0.36,0.01,0.13,1.0,0.01,0.86,NG
frame_E_2329.jpg,0.12,0.0,0.08,0.47,0.03,0.01,0.29,1.0,0.48,0.23,PS
frame_E_2331.jpg,0.2,0.0,0.02,0.0,0.05,0.03,0.69,0.99,0.03,0.27,NT
frame_E_2332.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2366.jpg,0.14,0.0,0.12,0.21,0.42,0.01,0.09,0.9899999999999999,0.22,0.6799999999999999,PS
frame_E_2373.jpg,0.14,0.0,0.04,0.27,0.35,0.15,0.05,1.0,0.42000000000000004,0.53,PS
frame_E_2408.jpg,0.58,0.01,0.22,0.0,0.18,0.01,0.0,1.0,0.01,0.99,NG
frame_E_2422.jpg,0.08,0.0,0.51,0.0,0.36,0.02,0.01,0.98,0.02,0.95,NG
frame_E_2439.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2467.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2491.jpg,0.05,0.0,0.26,0.39,0.18,0.01,0.11,0.9999999999999999,0.4,0.49,PS
frame_E_2504.jpg,0.03,0.0,0.06,0.69,0.04,0.14,0.05,1.01,0.83,0.13,PS
frame_E_2510.jpg,0.3,0.01,0.36,0.0,0.24,0.01,0.07,0.99,0.01,0.9099999999999999,NG
frame_E_2553.jpg,0.15,0.0,0.25,0.03,0.38,0.02,0.17,1.0,0.05,0.78,NG
frame_E_2563.jpg,0.04,0.0,0.01,0.07,0.56,0.0,0.31,0.99,0.07,0.6100000000000001,NG
frame_E_2577.jpg,0.62,0.0,0.15,0.04,0.09,0.03,0.06,0.99,0.07,0.86,NG
frame_E_2594.jpg,0.01,0.0,0.04,0.47,0.07,0.35,0.06,1.0,0.82,0.12000000000000001,PS
frame_E_2600.jpg,0.14,0.0,0.02,0.07,0.07,0.0,0.7,1.0,0.07,0.23,NT
frame_E_2607.jpg,0.84,0.0,0.03,0.0,0.09,0.0,0.03,0.99,0.0,0.96,NG
frame_E_2648.jpg,0.23,0.0,0.12,0.0,0.16,0.02,0.47,1.0,0.02,0.51,NT
frame_E_2659.jpg,0.03,0.0,0.06,0.02,0.04,0.14,0.71,1.0,0.16,0.13,NT
frame_E_2676.jpg,0.04,0.0,0.03,0.0,0.07,0.0,0.86,1.0,0.0,0.14,NT
frame_E_2681.jpg,0.05,0.0,0.12,0.0,0.16,0.02,0.65,1.0,0.02,0.32999999999999996,NT
frame_E_2709.jpg,0.03,0.01,0.01,0.78,0.03,0.0,0.14,1.0,0.78,0.08,PS
frame_E_2710.jpg,0.04,0.0,0.05,0.0,0.08,0.0,0.81,0.98,0.0,0.16999999999999998,NT
frame_E_2715.jpg,0.07,0.0,0.3,0.0,0.13,0.05,0.45,1.0,0.05,0.5,NT
frame_E_2716.jpg,0.04,0.0,0.02,0.02,0.02,0.02,0.89,1.01,0.04,0.08,NT
frame_E_2742.jpg,0.05,0.0,0.17,0.0,0.32,0.0,0.45,0.99,0.0,0.54,NT
frame_E_2756.jpg,0.14,0.0,0.08,0.03,0.7,0.0,0.05,1.0,0.03,0.9199999999999999,NG
frame_E_2766.jpg,0.11,0.0,0.0,0.0,0.19,0.0,0.69,0.99,0.0,0.3,NT
frame_E_2770.jpg,0.09,0.0,0.01,0.01,0.16,0.0,0.72,0.99,0.01,0.26,NT
frame_E_2787.jpg,0.11,0.0,0.13,0.04,0.15,0.01,0.55,0.99,0.05,0.39,NT
frame_E_2789.jpg,0.19,0.0,0.12,0.21,0.09,0.02,0.38,1.01,0.22999999999999998,0.4,PS
frame_E_2796.jpg,0.28,0.05,0.1,0.08,0.19,0.01,0.29,1.0,0.09,0.6200000000000001,NG
frame_E_2829.jpg,0.27,0.02,0.11,0.01,0.55,0.0,0.05,1.01,0.01,0.9500000000000001,NG
frame_E_2850.jpg,0.13,0.0,0.06,0.56,0.06,0.09,0.1,1.0,0.65,0.25,PS
frame_E_2871.jpg,0.57,0.0,0.07,0.0,0.3,0.0,0.06,1.0,0.0,0.94,NG
frame_E_2881.jpg,0.64,0.0,0.02,0.0,0.32,0.0,0.01,0.99,0.0,0.98,NG
frame_E_2897.jpg,0.68,0.0,0.09,0.0,0.13,0.0,0.1,1.0,0.0,0.9,NG
frame_E_2929.jpg,0.1,0.01,0.17,0.05,0.31,0.06,0.29,0.99,0.11,0.5900000000000001,NG
frame_E_2938.jpg,0.13,0.0,0.33,0.0,0.48,0.0,0.05,0.99,0.0,0.94,NG
frame_E_2943.jpg,0.1,0.0,0.59,0.0,0.09,0.06,0.16,0.9999999999999999,0.06,0.7799999999999999,NG
frame_E_2945.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_2965.jpg,0.0,0.0,0.0,0.95,0.0,0.03,0.01,0.99,0.98,0.0,PS
frame_E_2974.jpg,0.36,0.0,0.19,0.0,0.13,0.17,0.16,1.01,0.17,0.68,NG
frame_E_2984.jpg,0.1,0.0,0.11,0.0,0.56,0.0,0.22,0.99,0.0,0.77,NG
frame_E_2994.jpg,0.15,0.0,0.04,0.0,0.79,0.0,0.01,0.99,0.0,0.98,NG
frame_E_3013.jpg,0.39,0.0,0.01,0.0,0.23,0.0,0.37,1.0,0.0,0.63,NG
frame_E_3023.jpg,0.06,0.0,0.05,0.19,0.2,0.12,0.39,1.01,0.31,0.31,PS
frame_E_3030.jpg,0.22,0.0,0.04,0.36,0.21,0.0,0.17,1.0,0.36,0.47,PS
frame_E_3057.jpg,0.05,0.01,0.12,0.01,0.53,0.02,0.26,1.0,0.03,0.71,NG
frame_E_3058.jpg,0.3,0.0,0.19,0.23,0.19,0.01,0.08,0.9999999999999999,0.24000000000000002,0.6799999999999999,PS
frame_E_3059.jpg,0.19,0.0,0.08,0.37,0.05,0.17,0.15,1.01,0.54,0.32,PS
frame_E_3072.jpg,0.07,0.02,0.49,0.06,0.3,0.03,0.03,1.0,0.09,0.8799999999999999,NG
frame_E_3078.jpg,0.13,0.03,0.63,0.08,0.08,0.02,0.01,0.98,0.1,0.87,NG
frame_E_3102.jpg,0.04,0.0,0.1,0.0,0.14,0.0,0.72,1.0,0.0,0.28,NT
frame_E_3109.jpg,0.28,0.0,0.07,0.21,0.26,0.05,0.14,1.0100000000000002,0.26,0.6100000000000001,PS
frame_E_3114.jpg,0.66,0.0,0.03,0.0,0.3,0.0,0.0,0.99,0.0,0.99,NG
frame_E_3116.jpg,0.12,0.0,0.03,0.0,0.27,0.01,0.57,1.0,0.01,0.42000000000000004,NT
frame_E_3154.jpg,0.07,0.0,0.1,0.0,0.15,0.0,0.68,1.0,0.0,0.32,NT
frame_E_3174.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_3176.jpg,0.25,0.0,0.18,0.46,0.06,0.01,0.05,1.01,0.47000000000000003,0.49,PS
frame_E_3178.jpg,0.04,0.0,0.03,0.0,0.16,0.0,0.78,1.01,0.0,0.23,NT
frame_E_3197.jpg,0.22,0.0,0.36,0.0,0.18,0.06,0.17,0.9900000000000001,0.06,0.76,NG
frame_E_3203.jpg,0.38,0.0,0.16,0.09,0.28,0.01,0.08,1.0,0.09999999999999999,0.8200000000000001,NG
frame_E_3245.jpg,0.27,0.0,0.05,0.05,0.62,0.0,0.01,1.0,0.05,0.94,NG
frame_E_3320.jpg,0.32,0.01,0.18,0.01,0.25,0.15,0.08,1.0,0.16,0.76,NG
frame_E_3329.jpg,0.01,0.0,0.01,0.95,0.01,0.01,0.01,1.0,0.96,0.03,PS
frame_E_3359.jpg,0.37,0.07,0.1,0.04,0.27,0.05,0.1,1.0000000000000002,0.09,0.81,NG
frame_E_3362.jpg,0.04,0.0,0.02,0.1,0.21,0.0,0.63,1.0,0.1,0.27,NT
frame_E_3394.jpg,0.43,0.0,0.05,0.0,0.52,0.0,0.0,1.0,0.0,1.0,NG
frame_E_3477.jpg,0.01,0.0,0.02,0.01,0.03,0.05,0.89,1.01,0.060000000000000005,0.06,NT
frame_E_3479.jpg,0.16,0.0,0.08,0.01,0.33,0.02,0.4,1.0,0.03,0.5700000000000001,NG
frame_E_3494.jpg,0.14,0.0,0.32,0.07,0.19,0.06,0.22,1.0,0.13,0.65,NG
frame_E_3501.jpg,0.23,0.0,0.04,0.6,0.1,0.0,0.02,0.99,0.6,0.37,PS
frame_E_3538.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
frame_E_3552.jpg,0.29,0.0,0.12,0.0,0.56,0.01,0.02,1.0,0.01,0.97,NG
frame_E_3576.jpg,0.31,0.0,0.11,0.0,0.34,0.01,0.23,1.0,0.01,0.76,NG
frame_E_3605.jpg,0.05,0.0,0.09,0.3,0.16,0.17,0.21,0.98,0.47,0.30000000000000004,PS
frame_E_3612.jpg,0.11,0.0,0.27,0.01,0.31,0.14,0.15,0.99,0.15000000000000002,0.69,NG
frame_E_3659.jpg,0.11,0.0,0.05,0.01,0.03,0.0,0.81,1.01,0.01,0.19,NT
frame_E_3664.jpg,0.44,0.02,0.18,0.01,0.2,0.04,0.11,1.0000000000000002,0.05,0.8400000000000001,NG
frame_E_3689.jpg,0.04,0.0,0.02,0.23,0.04,0.0,0.67,1.0,0.23,0.1,PS
frame_E_3696.jpg,0.09,0.0,0.06,0.45,0.09,0.04,0.26,0.99,0.49,0.24,PS
frame_E_3747.jpg,0.25,0.03,0.09,0.0,0.6,0.0,0.02,0.99,0.0,0.97,NG
frame_E_3763.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO
